Leaf,Measurement Type,Integration Time,LED Current,Score
rice,reflectance,50,25 mA,0.8729483026094714
rice,reflectance,50,25 mA,0.950050133572071
rice,reflectance,50,25 mA,0.8885445994188588
rice,reflectance,50,50 mA,0.8113135358039929
rice,reflectance,50,50 mA,0.9012219416733135
rice,reflectance,50,50 mA,0.8248221455043807
rice,reflectance,50,50 mA,0.8090050106753384
rice,reflectance,50,50 mA,0.8681477864333846
rice,reflectance,50,50 mA,0.8693267761352786
rice,reflectance,50,50 mA,0.8156840528908783
rice,reflectance,50,50 mA,0.7935997038291815
rice,reflectance,50,50 mA,0.9101407746086627
rice,reflectance,50,50 mA,0.9052198014297703
rice,reflectance,100,12.5 mA,0.9442934268499075
rice,reflectance,100,12.5 mA,0.7554664091435627
rice,reflectance,100,12.5 mA,0.7910758217530743
rice,reflectance,100,12.5 mA,0.9271527615699339
rice,reflectance,100,12.5 mA,0.9036817676362912
rice,reflectance,100,12.5 mA,0.9114361379938979
rice,reflectance,100,12.5 mA,0.9334943491148214
rice,reflectance,100,12.5 mA,0.9450665736732416
rice,reflectance,100,12.5 mA,0.8928684400784879
rice,reflectance,100,12.5 mA,0.8504857463973289
rice,reflectance,100,25 mA,0.8931588512927302
rice,reflectance,100,25 mA,0.8842346305262427
rice,reflectance,100,25 mA,0.8238846903420035
rice,reflectance,100,25 mA,0.8809745909797895
rice,reflectance,100,25 mA,0.9117560949532556
rice,reflectance,100,25 mA,0.9140103185177754
rice,reflectance,100,25 mA,0.8967103380175123
rice,reflectance,100,25 mA,0.8676719580978474
rice,reflectance,100,25 mA,0.9323554185799661
rice,reflectance,100,25 mA,0.914503936508605
rice,reflectance,100,50 mA,0.870595328249529
rice,reflectance,100,50 mA,0.9129232341517491
rice,reflectance,100,50 mA,0.856779955140144
rice,reflectance,100,50 mA,0.8623351852657353
rice,reflectance,100,50 mA,0.8987300171399603
rice,reflectance,100,50 mA,0.8747402120638834
rice,reflectance,100,50 mA,0.8696297182653486
rice,reflectance,100,50 mA,0.7346445358120495
rice,reflectance,100,50 mA,0.8620953916993092
rice,reflectance,100,50 mA,0.7931413994497655
rice,reflectance,150,12.5 mA,0.8387781467091878
rice,reflectance,150,12.5 mA,0.8555905627990413
rice,reflectance,150,12.5 mA,0.8619218226008565
rice,reflectance,150,12.5 mA,0.9473144978842524
rice,reflectance,150,12.5 mA,0.7989997482888778
rice,reflectance,150,12.5 mA,0.8267251680090688
rice,reflectance,150,12.5 mA,0.7885757347744639
rice,reflectance,150,12.5 mA,0.8847584049518795
rice,reflectance,150,12.5 mA,0.9247838300332414
rice,reflectance,150,12.5 mA,0.8673291134188398
rice,reflectance,150,25 mA,0.7720598936761608
rice,reflectance,150,25 mA,0.7679546736634106
rice,reflectance,150,25 mA,0.9379646144687958
rice,reflectance,150,25 mA,0.9439456121864109
rice,reflectance,150,25 mA,0.8773577422985605
rice,reflectance,150,25 mA,0.9156532085809799
rice,reflectance,150,25 mA,0.9116955612320493
rice,reflectance,150,25 mA,0.8828043405869392
rice,reflectance,150,25 mA,0.72688372306502
rice,reflectance,150,25 mA,0.9050910322421091
rice,reflectance,150,50 mA,0.7594017324971244
rice,reflectance,150,50 mA,0.9078272976915277
rice,reflectance,150,50 mA,0.8768975564450039
rice,reflectance,150,50 mA,0.8913932021365273
rice,reflectance,150,50 mA,0.8888658065151431
rice,reflectance,150,50 mA,0.8972546291975982
rice,reflectance,150,50 mA,0.9032844179650362
rice,reflectance,150,50 mA,0.8958480273079897
rice,reflectance,150,50 mA,0.8299171004939689
rice,reflectance,150,50 mA,0.7677283724122558
rice,absorbance,50,12.5 mA,0.8740725524208173
rice,absorbance,50,12.5 mA,0.8590770539738275
rice,absorbance,50,12.5 mA,0.7187469676177678
rice,absorbance,50,12.5 mA,0.8945723472156916
rice,absorbance,50,12.5 mA,0.8460368565544363
rice,absorbance,50,12.5 mA,0.9443090556171307
rice,absorbance,50,12.5 mA,0.9369488448879812
rice,absorbance,50,12.5 mA,0.934810155319503
rice,absorbance,50,12.5 mA,0.9244600536931507
rice,absorbance,50,12.5 mA,0.8502214786159997
rice,absorbance,50,25 mA,0.9349427242139694
rice,absorbance,50,25 mA,0.9168845264086151
rice,absorbance,50,25 mA,0.8867648541950892
rice,absorbance,50,25 mA,0.8770371955251783
rice,absorbance,50,25 mA,0.7015234912509085
rice,absorbance,50,25 mA,0.9378660754227435
rice,absorbance,50,25 mA,0.9466977636221499
rice,absorbance,50,25 mA,0.8968255209576552
rice,absorbance,50,25 mA,0.9267581844968594
rice,absorbance,50,25 mA,0.9229156718272914
rice,absorbance,50,50 mA,0.8982175463991122
rice,absorbance,50,50 mA,0.9168151667087221
rice,absorbance,50,50 mA,0.9258786622072813
rice,absorbance,50,50 mA,0.9291473027969245
rice,absorbance,50,50 mA,0.9143424992281202
rice,absorbance,50,50 mA,0.7804653230166692
rice,absorbance,50,50 mA,0.8745060656089501
rice,absorbance,50,50 mA,0.7061553423633111
rice,absorbance,50,50 mA,0.8709883093590826
rice,absorbance,50,50 mA,0.9393099469434645
rice,absorbance,100,12.5 mA,0.9423025046963464
rice,absorbance,100,12.5 mA,0.9073110897903877
rice,absorbance,100,12.5 mA,0.7019210393914711
rice,absorbance,100,12.5 mA,0.9022998320493246
rice,absorbance,100,12.5 mA,0.9112334929167122
rice,absorbance,100,12.5 mA,0.9503327462296862
rice,absorbance,100,12.5 mA,0.9475320688876224
rice,absorbance,100,12.5 mA,0.9437275513740213
rice,absorbance,100,12.5 mA,0.9517782332008832
rice,absorbance,100,12.5 mA,0.667972559734149
rice,absorbance,100,25 mA,0.5781074832479134
rice,absorbance,100,25 mA,0.6803753976811564
rice,absorbance,100,25 mA,0.9519892800151696
rice,absorbance,100,25 mA,0.9064123167465215
rice,absorbance,100,25 mA,0.9161307501860608
rice,absorbance,100,25 mA,0.9188296299556459
rice,absorbance,100,25 mA,0.6333051142421233
rice,absorbance,100,25 mA,0.9515125702533692
rice,absorbance,100,25 mA,0.6112123779326581
rice,absorbance,100,25 mA,0.9035201334845552
rice,absorbance,100,50 mA,0.8651948285015413
rice,absorbance,100,50 mA,0.8998241620542817
rice,absorbance,100,50 mA,0.6184207404250892
rice,absorbance,100,50 mA,0.9005594228966758
rice,absorbance,100,50 mA,0.7703096348819981
rice,absorbance,100,50 mA,0.8754237249073966
rice,absorbance,100,50 mA,0.9293764584370725
rice,absorbance,100,50 mA,0.9370089348549159
rice,absorbance,100,50 mA,0.881155262191019
rice,absorbance,100,50 mA,0.8983237856196857
rice,absorbance,150,12.5 mA,0.9440150209994842
rice,absorbance,150,12.5 mA,0.9228066848891283
rice,absorbance,150,12.5 mA,0.6891787802841753
rice,absorbance,150,12.5 mA,0.9377833335774532
rice,absorbance,150,12.5 mA,0.9113660880799679
rice,absorbance,150,12.5 mA,0.9479458912742191
rice,absorbance,150,12.5 mA,0.9569779670609418
rice,absorbance,150,12.5 mA,0.9030332335335035
rice,absorbance,150,12.5 mA,0.9262508581371462
rice,absorbance,150,12.5 mA,0.9503721098373107
rice,absorbance,150,25 mA,0.8904336578801492
rice,absorbance,150,25 mA,0.7387157648752662
rice,absorbance,150,25 mA,0.9446438149986723
rice,absorbance,150,25 mA,0.8916711872812905
rice,absorbance,150,25 mA,0.9241588271020665
rice,absorbance,150,25 mA,0.9019850533316425
rice,absorbance,150,25 mA,0.920084038751093
rice,absorbance,150,25 mA,0.9219306301415726
rice,absorbance,150,25 mA,0.9242557964760151
rice,absorbance,150,25 mA,0.9215088062591169
rice,absorbance,150,50 mA,0.8926996938014682
rice,absorbance,150,50 mA,0.9237986235567311
rice,absorbance,150,50 mA,0.9029654963901974
rice,absorbance,150,50 mA,0.9400632055991223
rice,absorbance,150,50 mA,0.8697400471248773
rice,absorbance,150,50 mA,0.9248486546292207
rice,absorbance,150,50 mA,0.9413451665083649
rice,absorbance,150,50 mA,0.8738461306574932
rice,absorbance,150,50 mA,0.9481535868980518
rice,absorbance,150,50 mA,0.919702628866685
sugarcane,raw,50,12.5 mA,0.835914282561787
sugarcane,raw,50,12.5 mA,0.8862103515284394
sugarcane,raw,50,12.5 mA,0.8818410819274611
sugarcane,raw,50,12.5 mA,0.8597271430911011
sugarcane,raw,50,12.5 mA,0.8502368171846035
sugarcane,raw,50,12.5 mA,0.8894289006197482
sugarcane,raw,50,12.5 mA,0.8435380643994116
sugarcane,raw,50,12.5 mA,0.8388381189953485
sugarcane,raw,50,12.5 mA,0.7942150131998575
sugarcane,raw,50,12.5 mA,0.7961624793340736
sugarcane,raw,50,25 mA,0.8122692080738045
sugarcane,raw,50,25 mA,0.8446910692251428
sugarcane,raw,50,25 mA,0.8388121968664838
sugarcane,raw,50,25 mA,0.8305953799888853
sugarcane,raw,50,25 mA,0.811439827686803
sugarcane,raw,50,25 mA,0.9071185101551169
sugarcane,raw,50,25 mA,0.8440795526161511
sugarcane,raw,50,25 mA,0.8521886455477753
sugarcane,raw,50,25 mA,0.8395432891087267
sugarcane,raw,50,25 mA,0.8225827978594243
sugarcane,raw,50,50 mA,0.6603343147137546
sugarcane,raw,50,50 mA,0.6908179094750313
sugarcane,raw,50,50 mA,0.7184818764953808
sugarcane,raw,50,50 mA,0.677101501974672
sugarcane,raw,50,50 mA,0.4439804581151655
sugarcane,raw,50,50 mA,0.7678602195209872
sugarcane,raw,50,50 mA,0.49736540492390213
sugarcane,raw,50,50 mA,0.6867636136813731
sugarcane,raw,50,50 mA,0.7448695632562639
sugarcane,raw,50,50 mA,0.6882550126784681
sugarcane,raw,100,12.5 mA,0.8722979251062479
sugarcane,raw,100,12.5 mA,0.8270341876728046
sugarcane,raw,100,12.5 mA,0.8609344090465307
sugarcane,raw,100,12.5 mA,0.8520477007814822
sugarcane,raw,100,12.5 mA,0.8402147728175714
sugarcane,raw,100,12.5 mA,0.9191099118936914
sugarcane,raw,100,12.5 mA,0.8820813982048582
sugarcane,raw,100,12.5 mA,0.8829753644351641
sugarcane,raw,100,12.5 mA,0.8772497334106178
sugarcane,raw,100,12.5 mA,0.8644573861194106
sugarcane,raw,100,25 mA,0.7278358068702746
sugarcane,raw,100,25 mA,0.55443796887454
sugarcane,raw,100,25 mA,0.6972953647968068
sugarcane,raw,100,25 mA,0.8730355351157726
sugarcane,raw,100,25 mA,0.8399723631841929
sugarcane,raw,100,25 mA,0.8174591914204121
sugarcane,raw,100,25 mA,0.8232437276283943
sugarcane,raw,100,25 mA,0.7079024386225203
sugarcane,raw,100,25 mA,0.8742456687824561
sugarcane,raw,100,25 mA,0.6320762331537257
sugarcane,raw,100,50 mA,0.7028945259922338
sugarcane,raw,100,50 mA,0.7244545247159235
sugarcane,raw,100,50 mA,0.4510556937995641
sugarcane,raw,100,50 mA,0.6042112637959849
sugarcane,raw,100,50 mA,0.6213482066820104
sugarcane,raw,100,50 mA,0.6745347321590611
sugarcane,raw,100,50 mA,0.5614113574610974
sugarcane,raw,100,50 mA,0.7732546939223088
sugarcane,raw,100,50 mA,0.7480264458473656
sugarcane,raw,100,50 mA,0.6986150240471454
sugarcane,raw,150,12.5 mA,0.8966544836276442
sugarcane,raw,150,12.5 mA,0.8464275281761962
sugarcane,raw,150,12.5 mA,0.8820429142847375
sugarcane,raw,150,12.5 mA,0.8563472802341903
sugarcane,raw,150,12.5 mA,0.8714083946566282
sugarcane,raw,150,12.5 mA,0.8215766675458904
sugarcane,raw,150,12.5 mA,0.8574856313325919
sugarcane,raw,150,12.5 mA,0.8878099586278597
sugarcane,raw,150,12.5 mA,0.8880975230731611
sugarcane,raw,150,12.5 mA,0.8497547336468165
sugarcane,raw,150,25 mA,0.7077038165358834
sugarcane,raw,150,25 mA,0.8511639380190001
sugarcane,raw,150,25 mA,0.8641933730027529
sugarcane,raw,150,25 mA,0.7780119083556064
sugarcane,raw,150,25 mA,0.7298993791062577
sugarcane,raw,150,25 mA,0.8251644906362356
sugarcane,raw,150,25 mA,0.8248934757137579
sugarcane,raw,150,25 mA,0.8276989468876503
sugarcane,raw,150,25 mA,0.808948415320071
sugarcane,raw,150,25 mA,0.7948238024698477
sugarcane,raw,150,50 mA,0.749210410648351
sugarcane,raw,150,50 mA,0.5869820090496041
sugarcane,raw,150,50 mA,0.4441810152501514
sugarcane,raw,150,50 mA,0.6968513983942952
sugarcane,raw,150,50 mA,0.6834658579080215
sugarcane,raw,150,50 mA,0.6121913583607344
sugarcane,raw,150,50 mA,0.6890207242085813
sugarcane,raw,150,50 mA,0.6385182375118071
sugarcane,raw,150,50 mA,0.7391923419069366
sugarcane,raw,150,50 mA,0.7339487722629014
sugarcane,reflectance,50,12.5 mA,0.8425309005071404
sugarcane,reflectance,50,12.5 mA,0.8870482145014712
sugarcane,reflectance,50,12.5 mA,0.8580213421559789
sugarcane,reflectance,50,12.5 mA,0.8346683423676171
sugarcane,reflectance,50,12.5 mA,0.8724826940481628
sugarcane,reflectance,50,12.5 mA,0.9037415896490392
sugarcane,reflectance,50,12.5 mA,0.8793278716114272
sugarcane,reflectance,50,12.5 mA,0.8024955175303061
sugarcane,reflectance,50,12.5 mA,0.8601276452073615
sugarcane,reflectance,50,12.5 mA,0.8496111106923642
sugarcane,reflectance,50,25 mA,0.8820003498938984
sugarcane,reflectance,50,25 mA,0.8803679476058691
sugarcane,reflectance,50,25 mA,0.9015290713099874
sugarcane,reflectance,50,25 mA,0.7642704589338366
sugarcane,reflectance,50,25 mA,0.914926698218129
sugarcane,reflectance,50,25 mA,0.8722822513463271
sugarcane,reflectance,50,25 mA,0.8144446254674933
sugarcane,reflectance,50,25 mA,0.8604201380366969
sugarcane,reflectance,50,25 mA,0.8291841996660674
sugarcane,reflectance,50,25 mA,0.8645243100321437
sugarcane,reflectance,50,50 mA,0.6727041372163016
sugarcane,reflectance,50,50 mA,0.6461014647506391
sugarcane,reflectance,50,50 mA,0.6489826916057917
sugarcane,reflectance,50,50 mA,0.7589610650323125
sugarcane,reflectance,50,50 mA,0.8358082690494404
sugarcane,reflectance,50,50 mA,0.6138937618031093
sugarcane,reflectance,50,50 mA,0.7578824377999148
sugarcane,reflectance,50,50 mA,0.28947162582005004
sugarcane,reflectance,50,50 mA,0.6654551611478593
sugarcane,reflectance,50,50 mA,0.8033436380201404
sugarcane,reflectance,100,12.5 mA,0.90626292666851
sugarcane,reflectance,100,12.5 mA,0.8689928684544346
sugarcane,reflectance,100,12.5 mA,0.8605789498800025
sugarcane,reflectance,100,12.5 mA,0.8831206635640331
sugarcane,reflectance,100,12.5 mA,0.8507980474072925
sugarcane,reflectance,100,12.5 mA,0.8357039866938653
sugarcane,reflectance,100,12.5 mA,0.8967269600338271
sugarcane,reflectance,100,12.5 mA,0.7736857488560009
sugarcane,reflectance,100,12.5 mA,0.8885628035121996
sugarcane,reflectance,100,12.5 mA,0.872710970354051
sugarcane,reflectance,100,25 mA,0.8612518812420314
sugarcane,reflectance,100,25 mA,0.829509853061138
sugarcane,reflectance,100,25 mA,0.8056559112339794
sugarcane,reflectance,100,25 mA,0.5415744458559204
sugarcane,reflectance,100,25 mA,0.7981071522256877
sugarcane,reflectance,100,25 mA,0.8152820895216566
sugarcane,reflectance,100,25 mA,0.8729195586062076
sugarcane,reflectance,100,25 mA,0.8873110807117791
sugarcane,reflectance,100,25 mA,0.6629268031178334
sugarcane,reflectance,100,25 mA,0.8452773413157968
sugarcane,reflectance,100,50 mA,0.6871660248582665
sugarcane,reflectance,100,50 mA,0.6534015735889781
sugarcane,reflectance,100,50 mA,0.7572546642982952
sugarcane,reflectance,100,50 mA,0.5960561100857186
sugarcane,reflectance,100,50 mA,0.7269161363073492
sugarcane,reflectance,100,50 mA,0.6483256727407378
sugarcane,reflectance,100,50 mA,0.5981337530022373
sugarcane,reflectance,100,50 mA,0.704188675358911
sugarcane,reflectance,100,50 mA,0.5520555842985561
sugarcane,reflectance,100,50 mA,0.7794860897934544
sugarcane,reflectance,150,12.5 mA,0.8504739655729511
sugarcane,reflectance,150,12.5 mA,0.8388256887542123
sugarcane,reflectance,150,12.5 mA,0.796440815564553
sugarcane,reflectance,150,12.5 mA,0.900022080901134
sugarcane,reflectance,150,12.5 mA,0.8547378804441932
sugarcane,reflectance,150,12.5 mA,0.8360317788884004
sugarcane,reflectance,150,12.5 mA,0.8845257645752864
sugarcane,reflectance,150,12.5 mA,0.8611499814337092
sugarcane,reflectance,150,12.5 mA,0.7958138400091699
sugarcane,reflectance,150,12.5 mA,0.8479589664579708
sugarcane,reflectance,150,25 mA,0.7962866355229279
sugarcane,reflectance,150,25 mA,0.8081253178193255
sugarcane,reflectance,150,25 mA,0.8448427237993326
sugarcane,reflectance,150,25 mA,0.8718496539439711
sugarcane,reflectance,150,25 mA,0.7702270506061525
sugarcane,reflectance,150,25 mA,0.8401740660307663
sugarcane,reflectance,150,25 mA,0.8548208840612959
sugarcane,reflectance,150,25 mA,0.8477406693187014
sugarcane,reflectance,150,25 mA,0.8564006075941842
sugarcane,reflectance,150,25 mA,0.8263219269588724
sugarcane,reflectance,150,50 mA,0.6663942696240654
sugarcane,reflectance,150,50 mA,0.6212834002128964
sugarcane,reflectance,150,50 mA,0.6485650994334629
sugarcane,reflectance,150,50 mA,0.806882469828544
sugarcane,reflectance,150,50 mA,0.7018755386042275
sugarcane,reflectance,150,50 mA,0.7506254763944957
sugarcane,reflectance,150,50 mA,0.735251777802036
sugarcane,reflectance,150,50 mA,0.67201354295002
sugarcane,reflectance,150,50 mA,0.48836676567215564
sugarcane,reflectance,150,50 mA,0.7296096914486143
sugarcane,absorbance,50,12.5 mA,0.8960836667423263
sugarcane,absorbance,50,12.5 mA,0.9167996616576618
sugarcane,absorbance,50,12.5 mA,0.8521337851543731
sugarcane,absorbance,50,12.5 mA,0.8984360802318713
sugarcane,absorbance,50,12.5 mA,0.8689620852418058
sugarcane,absorbance,50,12.5 mA,0.9370621121830491
sugarcane,absorbance,50,12.5 mA,0.8441671742875314
sugarcane,absorbance,50,12.5 mA,0.9091727844868265
sugarcane,absorbance,50,12.5 mA,0.8745053344239191
sugarcane,absorbance,50,12.5 mA,0.8851229563186401
sugarcane,absorbance,50,25 mA,0.8401455792818457
sugarcane,absorbance,50,25 mA,0.8570117964525855
sugarcane,absorbance,50,25 mA,0.874615652431869
sugarcane,absorbance,50,25 mA,0.8331565151782252
sugarcane,absorbance,50,25 mA,0.9036159962631078
sugarcane,absorbance,50,25 mA,0.889198505036962
sugarcane,absorbance,50,25 mA,0.9484423941152335
sugarcane,absorbance,50,25 mA,0.7825832278827396
sugarcane,absorbance,50,25 mA,0.8374628747286138
sugarcane,absorbance,50,25 mA,0.8630426275435474
sugarcane,absorbance,50,50 mA,0.7735960565880493
sugarcane,absorbance,50,50 mA,0.5481229345794811
sugarcane,absorbance,50,50 mA,0.6994136867060852
sugarcane,absorbance,50,50 mA,0.49745237610288306
sugarcane,absorbance,50,50 mA,0.38168200165691835
sugarcane,absorbance,50,50 mA,0.7025050941493998
sugarcane,absorbance,50,50 mA,0.7955275419008916
sugarcane,absorbance,50,50 mA,0.5175081157224026
sugarcane,absorbance,50,50 mA,0.5543944489421748
sugarcane,absorbance,50,50 mA,0.7465732924953355
sugarcane,absorbance,100,12.5 mA,0.8700707206357479
sugarcane,absorbance,100,12.5 mA,0.865447658347713
sugarcane,absorbance,100,12.5 mA,0.8409645123029947
sugarcane,absorbance,100,12.5 mA,0.8922584099628927
sugarcane,absorbance,100,12.5 mA,0.8309435893834184
sugarcane,absorbance,100,12.5 mA,0.8762263550193989
sugarcane,absorbance,100,12.5 mA,0.9118044710935692
sugarcane,absorbance,100,12.5 mA,0.8694615036084188
sugarcane,absorbance,100,12.5 mA,0.8410393901746842
sugarcane,absorbance,100,12.5 mA,0.8256858965137024
sugarcane,absorbance,100,25 mA,0.7256725015157222
sugarcane,absorbance,100,25 mA,0.5535407602046087
sugarcane,absorbance,100,25 mA,0.5289140727864372
sugarcane,absorbance,100,25 mA,0.8363934791114902
sugarcane,absorbance,100,25 mA,0.8480916827262676
sugarcane,absorbance,100,25 mA,0.8726277948187445
sugarcane,absorbance,100,25 mA,0.860759056380167
sugarcane,absorbance,100,25 mA,0.8226868397564988
sugarcane,absorbance,100,25 mA,0.8339243676510821
sugarcane,absorbance,100,25 mA,0.6191081900405515
sugarcane,absorbance,100,50 mA,0.646702614073825
sugarcane,absorbance,100,50 mA,0.7286911434788261
sugarcane,absorbance,100,50 mA,0.7696023907950199
sugarcane,absorbance,100,50 mA,0.5581147869068137
sugarcane,absorbance,100,50 mA,0.6004917479522666
sugarcane,absorbance,100,50 mA,0.783253846727475
sugarcane,absorbance,100,50 mA,0.7881212871451211
sugarcane,absorbance,100,50 mA,0.7406402151369229
sugarcane,absorbance,100,50 mA,0.7411725101352247
sugarcane,absorbance,100,50 mA,0.6371996644102618
sugarcane,absorbance,150,12.5 mA,0.8776087085629709
sugarcane,absorbance,150,12.5 mA,0.8562865455051213
sugarcane,absorbance,150,12.5 mA,0.8144997150617914
sugarcane,absorbance,150,12.5 mA,0.7972917701757813
sugarcane,absorbance,150,12.5 mA,0.8422705677332116
sugarcane,absorbance,150,12.5 mA,0.8643521954859235
sugarcane,absorbance,150,12.5 mA,0.8640788475575518
sugarcane,absorbance,150,12.5 mA,0.8792559292600526
sugarcane,absorbance,150,12.5 mA,0.8666161005830315
sugarcane,absorbance,150,12.5 mA,0.8973434861909809
sugarcane,absorbance,150,25 mA,0.8978655262227669
sugarcane,absorbance,150,25 mA,0.8610003893165304
sugarcane,absorbance,150,25 mA,0.8839455904803116
sugarcane,absorbance,150,25 mA,0.7779629405989618
sugarcane,absorbance,150,25 mA,0.8090444237223348
sugarcane,absorbance,150,25 mA,0.8469312272986191
sugarcane,absorbance,150,25 mA,0.8934149278279551
sugarcane,absorbance,150,25 mA,0.7703327421615224
sugarcane,absorbance,150,25 mA,0.913016997205784
sugarcane,absorbance,150,25 mA,0.8908267441917848
sugarcane,absorbance,150,50 mA,0.6431212886417523
sugarcane,absorbance,150,50 mA,0.6999111652879462
sugarcane,absorbance,150,50 mA,0.5354823009996377
sugarcane,absorbance,150,50 mA,0.8174231300086094
sugarcane,absorbance,150,50 mA,0.8333187762085793
sugarcane,absorbance,150,50 mA,0.7034834149455234
sugarcane,absorbance,150,50 mA,0.8324453209321615
sugarcane,absorbance,150,50 mA,0.6788117801831232
sugarcane,absorbance,150,50 mA,0.5820878088320394
sugarcane,absorbance,150,50 mA,0.6035795072595748
