Leaf No.,Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
1,40.006463733333334,31.762765950000002,8.243697782666667,2.218415293,1.7612315036666668,0.4571837893333333
2,39.666144790000004,32.098935026666666,7.567209764666667,2.051445752,1.6602229703333335,0.391222782
3,68.76208295,53.951703565,14.810379385000001,3.169046667,2.4842313165,0.68481535
4,47.9094213,40.38661510666666,7.522806188666666,2.460385592,2.0767829386666667,0.383602653
5,68.21059002,50.84116542,17.369424596666665,3.4934260746666665,2.603808757,0.8896173176666666
6,81.34927259666667,60.72458560333333,20.624686989999997,3.3983087493333333,2.536473219,0.8618355299999999
7,36.44570198,29.23265505,7.213046929666667,2.1326807973333337,1.7105445086666666,0.42213628833333333
8,37.14803392333333,28.630221723333335,8.517812203,1.9974501403333333,1.5388266443333334,0.458623496
9,70.5166034,55.43343786666667,15.083165533333334,4.077508378666667,3.204930490666667,0.872577888
10,82.02300503666667,62.38617182666667,19.636833210000002,3.7612368519999997,2.8608636806666667,0.900373171
11,63.28068818666666,47.07241832,16.20826986333333,3.677654537,2.735591449333333,0.9420630876666666
12,77.04650994666666,56.32364402333334,20.722865923333334,3.251554375,2.3770016386666666,0.8745527363333334
13,3.3035533235,2.8669213175,0.43663200550000003,0.1974848575,0.1726591425,0.024825714
14,3.784876565,3.2668034240000003,0.5180731416666666,0.2717835206666667,0.23476665466666669,0.037016865333333336
15,32.35809420333334,26.419034370000002,5.939059834999999,1.844876867,1.506538345,0.3383385223333333
16,35.12187875666667,28.32920704333333,6.792671712666667,2.027313063,1.635158273,0.39215479033333334
17,74.38669213,56.85359930333333,17.53309283,4.018012512666666,3.0718724473333334,0.9461400656666665
18,79.28477832,61.65480810666667,17.62997021,3.866610407,3.007098903333333,0.8595115033333333
19,75.10414122333333,59.132278576666664,15.971862643333333,3.749304507666667,2.951768677,0.7975358303333332
20,71.63745726666667,56.20771498,15.429742283333333,4.064109695333333,3.1906342723333334,0.8734754226666667
21,76.66530224,58.69127977666667,17.974022463333334,4.39391526,3.363820968666667,1.030094291
22,85.19250194666667,64.85143948666666,20.34106246,4.295187474666666,3.2673434476666667,1.0278440269999998
23,69.94476276,54.57387627333333,15.370886483333335,3.2837103919999997,2.562243418,0.721466974
24,81.81984705,62.50429527,19.315551783333333,3.8990080816666666,2.9786452516666664,0.9203628299999999
25,3.41070477,2.9478720143333335,0.4628327556666667,0.23062146366666667,0.20170544766666668,0.028916015333333336
26,2.190603067,2.6268640993333334,-0.43626103333333327,0.14883089666666668,0.179146263,-0.030315366333333333
27,38.89570944666667,31.730948733333335,7.1647607146666665,2.2512337453333333,1.8367533086666665,0.414480437
28,36.09544379,29.705749296666667,6.3896944976666665,2.0513920156666665,1.687620409,0.3637716066666667
29,68.39430179,54.60691959,13.787382203333332,3.3943593273333335,2.7100542329999997,0.6843050943333333
30,81.01195287666667,63.666286263333326,17.345666613333336,3.8537592439999995,3.0304454246666666,0.823313819
31,81.18250139333334,63.260553473333324,17.921947923333335,3.9875307023333337,3.1076985853333334,0.879832117
32,66.79369031666667,53.55938789333334,13.234302419999999,3.1135619606666665,2.4960816433333335,0.6174803173333333
33,73.47294177,57.689332173333334,15.783609596666667,3.5705566216666664,2.801751994,0.7688046280000002
34,66.95608843333332,52.76138108666667,14.19470735,3.343448537666667,2.636444795333333,0.7070037423333333
35,71.145193465,54.896710760000005,16.248482705,4.1816291764999995,3.2270635160000003,0.9545656605
36,44.26221342333333,36.05453459333333,8.207678825666667,2.0102147550000002,1.637440446,0.37277430899999997
37,29.772420676666666,22.723771350000003,7.0486493286666665,1.640031825,1.251697084,0.38833474133333334
38,39.61552427666667,31.816132606666667,7.799391667000001,2.1282492723333335,1.7090154086666667,0.41923386366666665
39,19.236042536666666,15.797811886666667,3.438230648,0.9428536686666668,0.7744993156666666,0.16835435333333335
40,34.70563768666667,28.1390394,6.566598288333334,2.163304511,1.754169491,0.4091350196666667
41,74.95575676,58.81014359666667,16.145613166666667,3.6060955336666667,2.830041875666667,0.776053658
42,70.77118043333334,55.27762766,15.493552773333334,3.489432792666667,2.725874698,0.7635580943333333
43,73.38593289333333,56.988319069999996,16.397613826666667,3.7090940636666665,2.8803850096666666,0.8287090536666667
44,81.06435594666667,62.70174247,18.36261347,3.803150133333333,2.943531867666666,0.8596182656666667
45,72.93234145333334,55.46197134333334,17.470370106666664,4.180418795666667,3.1790710329999996,1.0013477623333333
46,93.55306406333334,69.19565678666667,24.35740728,3.6767387763333335,2.719146354,0.9575924226666667
47,81.20779357666666,62.426867243333334,18.78092633,3.382408001,2.6003710300000002,0.782036971
48,65.36972012,50.656027916666666,14.713692203333332,3.421205630333333,2.6514603556666665,0.7697452746666666
49,11.835600826666669,9.209128135,2.6264726916666667,0.7321769856666668,0.5698973303333333,0.16227965566666666
50,13.642617876666668,10.602488346666666,3.040129526,0.8591487626666666,0.6678689413333333,0.19127982133333332
51,15.485848796666668,12.098013880000002,3.3878349170000006,0.9529809633333333,0.744524815,0.20845614833333334
52,14.920746976666669,11.665336823333334,3.2554101533333335,0.8838984693333334,0.6907978273333333,0.193100642
53,40.67667822,32.588465256666666,8.088212963333334,2.1430984593333333,1.7169850626666667,0.426113397
54,44.929064000000004,36.20558503,8.723478971666667,2.5422290193333335,2.048694379,0.4935346406666667
55,58.48311051333334,46.339506263333334,12.143604253333331,2.981634854333333,2.363003607,0.6186312466666667
56,49.94804492666666,39.59566779,10.352377134666668,2.33228204,1.8484161129999999,0.4838659269999999
57,88.13580753333333,66.94154503666667,21.194262496666667,4.071699866666666,3.093036411,0.9786634556666667
58,86.60396438,66.53751307,20.06645131333333,3.9801077680000003,3.0589711210000003,0.9211366473333333
59,73.19187475,56.98039187999999,16.21148287,3.2866169013333333,2.559007782333333,0.7276091189999999
60,68.99135758666665,52.37300543,16.618352156666667,3.8817546659999995,2.9469097879999997,0.9348448776666666
61,8.577138006666667,6.974148216333333,1.6029897906666666,0.48163060733333335,0.391828227,0.08980238066666667
62,15.593116566666668,12.389661486666668,3.2034550786666665,0.9048953449999999,0.7184875663333333,0.1864077786666667
63,15.786143533333336,12.296684033333335,3.4894594956666665,1.008476427,0.784188037,0.22428838966666667
64,17.52642003,13.656886186666666,3.869533847333333,1.193442596,0.930072025,0.26337057066666664
65,51.65565694666666,40.92198564666666,10.733671296666666,2.5071519760000003,1.983856448,0.5232955286666666
66,43.61921671333334,34.23145410666667,9.387762608666668,2.5512682313333332,2.002218934,0.5490492969999999
67,43.91946335,34.60214284,9.317320506666666,2.6557323453333335,2.0930864683333334,0.562645877
68,55.30040634333333,43.39240448666667,11.908001853333332,2.6961063353333334,2.115756869333333,0.580349466
69,13.364435326666666,10.288748987333333,3.075686339,0.7747039456666666,0.596165208,0.178538738
70,17.737077646666666,13.69461696,4.042460682333334,1.1496301226666665,0.8871287143333332,0.26250140866666666
71,20.795965196666668,14.692171369999999,6.1037938270000005,1.1532685103333333,0.8208129093333335,0.33245560066666663
72,14.375718563333335,11.429662116666668,2.946056447666667,0.7753008093333333,0.6163031263333334,0.15899768266666667
73,66.03464509999999,55.329114303333334,10.705530800333333,3.3400913496666664,2.7811553693333333,0.5589359803333332
74,43.31667256,34.25780576,9.058866803499999,2.554520336,2.0211464340000003,0.5333739015000001
75,46.95531819666667,36.92156280333333,10.033755396333332,2.5907912459999998,2.037892139,0.5528991073333334
76,44.48305078333333,35.09524730333333,9.387803478666667,2.926158483,2.308678901,0.617479582
77,42.40519991,33.74183741666666,8.663362492333334,2.163936223,1.7213810056666665,0.44255521766666667
78,11.592737730000001,9.262153686333333,2.3305840463333336,0.6326750099999999,0.505412105,0.12726290533333331
79,16.33250414666667,13.23740932,3.095094826,1.0746335383333332,0.8714846609999999,0.20314887766666667
80,37.600818185,30.57919172,7.021626465,2.1920908050000003,1.7826808955,0.4094099095
81,56.30920909,44.51648236,11.792726729999998,2.8127023016666666,2.2237853273333337,0.5889169743333333
82,54.265239363333336,42.69149355666667,11.573745803333333,2.876979385,2.2633729280000003,0.6136064569999999
83,47.943547663333334,37.414383060000006,10.529164603333333,2.6813693593333334,2.0926060706666667,0.588763289
84,57.099052916666665,45.408390903333334,11.690662013333332,2.4665090336666666,1.9611279403333335,0.505381093
85,48.293243106666665,38.04224532666667,10.250997776,2.3879972113333334,1.881473400333333,0.506523811
86,46.01157404333333,35.493318556666665,10.518255486666666,2.692974735,2.07740532,0.6155694153333334
87,59.57915006333334,45.86821029,13.710939773333335,3.4162407666666668,2.629926878,0.786313889
88,59.71110639666667,46.117513540000004,13.593592856666666,3.252474873,2.512131978333333,0.7403428943333333
89,69.16990089,54.197942356666665,14.971958533333334,3.4209372676666665,2.681092248666667,0.739845019
90,78.32532597333334,59.57308717,18.752238806666664,4.143619259666667,3.1517336090000003,0.9918856500000001
91,63.203385913333335,50.17142722333333,13.031958690000002,3.3336019169999997,2.6465291836666665,0.6870727336666667
92,75.80318785333333,58.11535215,17.687835703333334,3.8119269533333333,2.9226020163333337,0.8893249366666667
93,38.13202518,29.26772677,8.864298413,2.236447059,1.7164372853333332,0.5200097736666667
94,38.53463331333333,30.042594293333334,8.492039015000001,2.1528752206666666,1.67865948,0.4742157409999999
95,43.409857503333335,34.307489409999995,9.102368096666666,2.262581606666666,1.78828557,0.474296037
96,43.66111464666667,34.14571848333333,9.515396163,2.3309034033333336,1.8229908013333336,0.5079126023333334
97,67.50378754,50.76696297333333,16.736824566666666,2.603186877,1.9578070453333332,0.645379832
98,58.02233383,45.69792742333333,12.324406403333333,3.3814631573333336,2.662800541,0.7186626163333334
99,61.942167516666665,49.81993193333333,12.122235586666667,3.074407283333333,2.4729356546666668,0.6014716286666667
100,70.41529162666666,53.32619053333334,17.089101096666667,3.322357194,2.516477751333333,0.8058794429999999
