,Leaf No.,Spot,Total Chlorophyll (µg/mg),Chlorophyll a (µg/mg),Chlorophyll b (µg/mg),Total Chlorophyll (µg/cm2),Chlorophyll a (µg/cm2),Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
149,50,C,3.32964791,2.62815548,0.701492429,69.48052156,54.84231921,14.63820235,69.69720905666667,54.96516627,14.732042786666668,3.3211853196666667,2.6192063336666664,0.7019789853333332
150,51,A,3.658974872,2.863400513,0.795574359,67.29387187,52.66210181,14.63177006,59.84200325333334,47.39259154333334,12.44941171,3.520941854666667,2.7899655463333333,0.7309763083333333
151,51,B,3.325932766,2.65214383,0.673788936,55.28713306,44.08670864,11.20042442,59.84200325333334,47.39259154333334,12.44941171,3.520941854666667,2.7899655463333333,0.7309763083333333
152,51,C,3.577917926,2.854352296,0.72356563,56.94500483,45.42896418,11.51604065,59.84200325333334,47.39259154333334,12.44941171,3.520941854666667,2.7899655463333333,0.7309763083333333
153,52,A,2.84097503,2.280479515,0.560495515,55.26406828,44.36102898,10.90303931,52.92600818666667,42.738531673333334,10.187476521999999,2.7798590520000004,2.2444609476666666,0.535398104
154,52,B,3.249252308,2.606427692,0.642824615,59.75847775,47.93599774,11.82248002,52.92600818666667,42.738531673333334,10.187476521999999,2.7798590520000004,2.2444609476666666,0.535398104
155,52,C,2.249349818,1.846475636,0.402874182,43.75547853,35.9185683,7.836910236,52.92600818666667,42.738531673333334,10.187476521999999,2.7798590520000004,2.2444609476666666,0.535398104
156,53,A,2.857578857,2.235751429,0.621827429,70.74715993,55.35212563,15.39503431,72.59048674333333,56.903540746666664,15.686945996666665,2.974936882666667,2.332058271,0.6428786116666667
157,53,B,3.124744928,2.455823188,0.668921739,76.25641933,59.93202235,16.32439697,72.59048674333333,56.903540746666664,15.686945996666665,2.974936882666667,2.332058271,0.6428786116666667
158,53,C,2.942486863,2.304600196,0.637886667,70.76788097,55.42647426,15.34140671,72.59048674333333,56.903540746666664,15.686945996666665,2.974936882666667,2.332058271,0.6428786116666667
159,54,A,2.303501918,1.826032329,0.477469589,59.47359411,47.14591497,12.32767914,59.84593304999999,47.325357413333336,12.520575636666669,2.350508915333333,1.8587376073333335,0.49177130799999996
160,54,B,2.388254272,1.890208826,0.498045446,59.97243168,47.4658084,12.50662328,59.84593304999999,47.325357413333336,12.520575636666669,2.350508915333333,1.8587376073333335,0.49177130799999996
161,54,C,2.359770556,1.859971667,0.499798889,60.09177336,47.36434887,12.72742449,59.84593304999999,47.325357413333336,12.520575636666669,2.350508915333333,1.8587376073333335,0.49177130799999996
162,55,A,1.971436952,1.556179048,0.415257905,48.80829973,38.5274575,10.28084223,48.69594051666667,38.55478217,10.141158343333332,1.9763995010000002,1.5648064063333331,0.41159309499999996
163,55,B,1.995188599,1.579971981,0.415216618,48.69067459,38.55770908,10.1329655,48.69594051666667,38.55478217,10.141158343333332,1.9763995010000002,1.5648064063333331,0.41159309499999996
164,55,C,1.962572952,1.55826819,0.404304762,48.58884723,38.57917993,10.0096673,48.69594051666667,38.55478217,10.141158343333332,1.9763995010000002,1.5648064063333331,0.41159309499999996
165,56,A,1.663064938,1.337669877,0.325395062,31.76257575,25.54791446,6.214661291,33.77004393666667,27.103069173333335,6.666974763,1.852706359,1.4868638186666667,0.3658425403333334
166,56,B,2.009001067,1.609520533,0.399480533,35.52735847,28.46290821,7.064450261,33.77004393666667,27.103069173333335,6.666974763,1.852706359,1.4868638186666667,0.3658425403333334
167,56,C,1.886053072,1.513401046,0.372652026,34.02019759,27.29838485,6.721812737,33.77004393666667,27.103069173333335,6.666974763,1.852706359,1.4868638186666667,0.3658425403333334
168,57,A,1.403534912,1.105618772,0.29791614,37.72676428,29.71883238,8.007931904,37.870739506666666,29.828753546666665,8.041985962666667,1.4219351593333334,1.1199851096666666,0.30195005
169,57,B,1.403195498,1.104964502,0.298230996,38.21392563,30.09205159,8.121874042,37.870739506666666,29.828753546666665,8.041985962666667,1.4219351593333334,1.1199851096666666,0.30195005
170,57,C,1.459075068,1.149372055,0.309703014,37.67152861,29.67537667,7.996151942,37.870739506666666,29.828753546666665,8.041985962666667,1.4219351593333334,1.1199851096666666,0.30195005
171,58,A,3.844656119,3.003706866,0.840949254,91.10559525,71.17788781,19.92770743,88.93881304499999,69.646233285,19.292579755,3.869464885,3.030322957,0.8391419284999999
173,58,C,3.894273651,3.056939048,0.837334603,86.77203084,68.11457876,18.65745208,88.93881304499999,69.646233285,19.292579755,3.869464885,3.030322957,0.8391419284999999
174,59,A,3.859263268,3.051494379,0.807768889,69.61251562,55.04216359,14.57035203,74.72276060333333,59.18423522333333,15.538525380000001,3.959030068,3.1356769100000004,0.8233531583333332
175,59,B,4.028318788,3.187343758,0.84097503,78.36087336,62.00180614,16.35906722,74.72276060333333,59.18423522333333,15.538525380000001,3.959030068,3.1356769100000004,0.8233531583333332
176,59,C,3.989508148,3.168192593,0.821315556,76.19489283,60.50873594,15.68615689,74.72276060333333,59.18423522333333,15.538525380000001,3.959030068,3.1356769100000004,0.8233531583333332
177,60,A,1.884466667,1.468084153,0.416382514,40.65659852,31.67331589,8.983282639,39.87457970666667,31.055471456666666,8.819108250000001,2.061835526,1.6057794286666667,0.456056097
178,60,B,2.054924444,1.60072,0.454204444,39.24662941,30.57186107,8.674768338,39.87457970666667,31.055471456666666,8.819108250000001,2.061835526,1.6057794286666667,0.456056097
179,60,C,2.246115467,1.748534133,0.497581333,39.72051119,30.92123741,8.799273773,39.87457970666667,31.055471456666666,8.819108250000001,2.061835526,1.6057794286666667,0.456056097
180,61,A,2.503608075,1.984162066,0.519446009,62.86912829,49.82510669,13.0440216,62.61077550666666,50.209389073333334,12.401386433333334,2.5543237619999997,2.0486423006666663,0.5056814613333334
181,61,B,2.675114902,2.151200392,0.52391451,64.33748792,51.7371531,12.60033482,62.61077550666666,50.209389073333334,12.401386433333334,2.5543237619999997,2.0486423006666663,0.5056814613333334
182,61,C,2.484248309,2.010564444,0.473683865,60.62571031,49.06590743,11.55980288,62.61077550666666,50.209389073333334,12.401386433333334,2.5543237619999997,2.0486423006666663,0.5056814613333334
183,62,A,3.175180606,2.435612121,0.739568485,74.11824291,56.8544953,17.26374761,76.49003639000001,58.56232266999999,17.92771372,3.420760397,2.618846935,0.801913462
184,62,B,3.464365503,2.655141799,0.809223704,77.19283676,59.16175049,18.03108627,76.49003639000001,58.56232266999999,17.92771372,3.420760397,2.618846935,0.801913462
185,62,C,3.622735082,2.765786885,0.856948197,78.1590295,59.67072222,18.48830728,76.49003639000001,58.56232266999999,17.92771372,3.420760397,2.618846935,0.801913462
186,63,A,3.337907981,2.579054272,0.758853709,83.81957511,64.76368867,19.05588644,80.38844010666668,62.26821029333333,18.12022981,3.359065797333333,2.6020128010000003,0.7570529963333333
187,63,B,3.412774129,2.652295721,0.760478408,80.87142487,62.85060951,18.02081535,80.38844010666668,62.26821029333333,18.12022981,3.359065797333333,2.6020128010000003,0.7570529963333333
188,63,C,3.326515282,2.57468841,0.751826872,76.47432034,59.1903327,17.28398764,80.38844010666668,62.26821029333333,18.12022981,3.359065797333333,2.6020128010000003,0.7570529963333333
189,64,A,2.294010667,1.829276606,0.464734061,44.62424371,35.58400415,9.04023956,45.23548136,36.186187546666666,9.049293815333334,2.4667535993333334,1.9734133043333333,0.4933402946666667
190,64,B,2.439852308,1.957021538,0.482830769,44.87243404,35.99247365,8.879960388,45.23548136,36.186187546666666,9.049293815333334,2.4667535993333334,1.9734133043333333,0.4933402946666667
191,64,C,2.666397823,2.133941769,0.532456054,46.20976633,36.98208484,9.227681498,45.23548136,36.186187546666666,9.049293815333334,2.4667535993333334,1.9734133043333333,0.4933402946666667
192,65,A,1.788237514,1.411946893,0.376290621,37.31555964,29.46341751,7.852142133,35.15257362333333,27.858098136666666,7.294475489666667,1.732530408,1.373224068,0.35930634
193,65,B,1.712009266,1.355185311,0.356823955,35.72488741,28.27896065,7.445926764,35.15257362333333,27.858098136666666,7.294475489666667,1.732530408,1.373224068,0.35930634
194,65,C,1.697344444,1.35254,0.344804444,32.41727382,25.83191625,6.585357572,35.15257362333333,27.858098136666666,7.294475489666667,1.732530408,1.373224068,0.35930634
195,66,A,2.853818305,2.313183729,0.540634576,59.55127679,48.26973191,11.28154488,60.34289217333333,48.83670745666666,11.506184716666667,2.9159659543333336,2.3601635603333335,0.555802394
196,66,B,2.755832043,2.223285376,0.532546667,60.43063828,48.75280941,11.67782887,60.34289217333333,48.83670745666666,11.506184716666667,2.9159659543333336,2.3601635603333335,0.555802394
197,66,C,3.138247515,2.544021576,0.594225939,61.04676145,49.48758105,11.5591804,60.34289217333333,48.83670745666666,11.506184716666667,2.9159659543333336,2.3601635603333335,0.555802394
198,67,A,1.142724889,0.901701778,0.241023111,24.24966164,19.13493198,5.114729669,23.374343133333337,18.436243743333332,4.938099392666667,1.1263241583333334,0.8883707073333333,0.2379534506666667
199,67,B,1.158523218,0.913951264,0.244571954,23.76541935,18.74838132,5.017038033,23.374343133333337,18.436243743333332,4.938099392666667,1.1263241583333334,0.8883707073333333,0.2379534506666667
200,67,C,1.077724368,0.84945908,0.228265287,22.10794841,17.42541793,4.682530476,23.374343133333337,18.436243743333332,4.938099392666667,1.1263241583333334,0.8883707073333333,0.2379534506666667
201,68,A,1.520799556,1.237440444,0.283359111,32.27274999,26.25961189,6.013138101,34.65375963666666,28.052085543333334,6.601674094,1.5976685233333334,1.293423699,0.30424482399999997
202,68,B,1.589946458,1.281783542,0.308162917,35.98945085,29.01398694,6.975463913,34.65375963666666,28.052085543333334,6.601674094,1.5976685233333334,1.293423699,0.30424482399999997
203,68,C,1.682259556,1.361047111,0.321212444,35.69907807,28.8826578,6.816420268,34.65375963666666,28.052085543333334,6.601674094,1.5976685233333334,1.293423699,0.30424482399999997
204,69,A,2.233238205,1.756718718,0.476519487,41.07250006,32.30861333,8.763886727,40.008258866666665,31.95171378666667,8.056545078666666,2.278523383,1.8204827566666666,0.45804062633333337
205,69,B,2.284598611,1.860294722,0.424303889,38.78500861,31.58171701,7.203291599,40.008258866666665,31.95171378666667,8.056545078666666,2.278523383,1.8204827566666666,0.45804062633333337
206,69,C,2.317733333,1.84443483,0.473298503,40.16726793,31.96481102,8.20245691,40.008258866666665,31.95171378666667,8.056545078666666,2.278523383,1.8204827566666666,0.45804062633333337
207,70,A,2.931006486,2.280669189,0.650337297,76.71163613,59.69071232,17.02092382,76.83541062333335,60.31534743666666,16.520063193333332,2.943611208666667,2.3096765703333335,0.6339346383333334
208,70,B,2.731367521,2.181510427,0.549857094,75.35073448,60.18172644,15.16900804,76.83541062333335,60.31534743666666,16.520063193333332,2.943611208666667,2.3096765703333335,0.6339346383333334
209,70,C,3.168459619,2.466850095,0.701609524,78.44386126,61.07360355,17.37025772,76.83541062333335,60.31534743666666,16.520063193333332,2.943611208666667,2.3096765703333335,0.6339346383333334
210,71,A,1.842822154,1.361726769,0.481095385,42.365226,31.30517083,11.06005517,43.468993106666666,33.051683133333334,10.417309972666667,1.8804847406666667,1.4298868146666666,0.450597926
211,71,B,1.780463179,1.404875897,0.375587282,40.93163566,32.29713989,8.634495768,43.468993106666666,33.051683133333334,10.417309972666667,1.8804847406666667,1.4298868146666666,0.450597926
212,71,C,2.018168889,1.523057778,0.495111111,47.11011766,35.55273868,11.55737898,43.468993106666666,33.051683133333334,10.417309972666667,1.8804847406666667,1.4298868146666666,0.450597926
213,72,A,2.468892736,1.82600398,0.642888756,58.50456721,43.2702365,15.23433072,53.81312395333333,41.95403079666667,11.85909316,2.271115224,1.7706339016666668,0.5004813223333332
214,72,B,2.151986471,1.725481765,0.426504706,51.75605857,41.49846502,10.25759355,53.81312395333333,41.95403079666667,11.85909316,2.271115224,1.7706339016666668,0.5004813223333332
215,72,C,2.192466465,1.76041596,0.432050505,51.17874608,41.09339087,10.08535521,53.81312395333333,41.95403079666667,11.85909316,2.271115224,1.7706339016666668,0.5004813223333332
216,73,A,0.926567232,0.734417175,0.192150056,19.33488953,15.32525052,4.009639009,18.295772323333335,14.536766403333333,3.759005918333333,0.8916470986666667,0.7085129013333334,0.183134197
217,73,B,0.870661921,0.690113672,0.180548249,18.16830068,14.40075924,3.76754144,18.295772323333335,14.536766403333333,3.759005918333333,0.8916470986666667,0.7085129013333334,0.183134197
218,73,C,0.877712143,0.701007857,0.176704286,17.38412676,13.88428945,3.499837306,18.295772323333335,14.536766403333333,3.759005918333333,0.8916470986666667,0.7085129013333334,0.183134197
219,74,A,3.280281429,2.564472857,0.715808571,64.96985216,50.79241706,14.1774351,65.58020953666666,51.09586035,14.484349186666668,3.355131302666667,2.6141764293333334,0.7409548730000001
220,74,B,3.239432982,2.514458947,0.724974035,65.30652897,50.69115088,14.61537809,65.58020953666666,51.09586035,14.484349186666668,3.355131302666667,2.6141764293333334,0.7409548730000001
221,74,C,3.545679497,2.763597484,0.782082013,66.46424748,51.80401311,14.66023437,65.58020953666666,51.09586035,14.484349186666668,3.355131302666667,2.6141764293333334,0.7409548730000001
222,75,A,2.213772513,1.771655179,0.442117333,50.89312207,40.72914574,10.16397633,53.27529650333333,42.62895475333333,10.646341753333333,2.3938193680000004,1.915442766,0.47837660233333335
223,75,B,2.456385161,1.96005871,0.496326452,53.86428521,42.98070312,10.88358209,53.27529650333333,42.62895475333333,10.646341753333333,2.3938193680000004,1.915442766,0.47837660233333335
224,75,C,2.51130043,2.014614409,0.496686022,55.06848223,44.1770154,10.89146684,53.27529650333333,42.62895475333333,10.646341753333333,2.3938193680000004,1.915442766,0.47837660233333335
225,76,A,3.172446032,2.536521587,0.635924444,94.25106694,75.35821367,18.89285327,94.83343629333335,75.85284792666666,18.98058837,3.2719580149999996,2.6171065086666667,0.6548515056666667
226,76,B,3.218232846,2.573689106,0.64454374,93.33489896,74.64189951,18.69299946,94.83343629333335,75.85284792666666,18.98058837,3.2719580149999996,2.6171065086666667,0.6548515056666667
227,76,C,3.425195167,2.741108833,0.684086333,96.91434298,77.5584306,19.35591238,94.83343629333335,75.85284792666666,18.98058837,3.2719580149999996,2.6171065086666667,0.6548515056666667
228,77,A,3.014093821,2.34869252,0.665401301,87.41447738,68.11656881,19.29790856,84.81172337333332,66.11168800333333,18.700035366666665,2.949419671,2.2991211600000003,0.650298511
229,77,B,2.833814137,2.208691888,0.625122249,83.18829077,64.83745726,18.35083351,84.81172337333332,66.11168800333333,18.700035366666665,2.949419671,2.2991211600000003,0.650298511
230,77,C,3.000351055,2.339979072,0.660371983,83.83240197,65.38103794,18.45136403,84.81172337333332,66.11168800333333,18.700035366666665,2.949419671,2.2991211600000003,0.650298511
231,78,A,3.588199204,2.825403184,0.76279602,85.02841716,66.95268209,18.07573507,84.93345594333333,66.68932116666667,18.24413477666667,3.819089425,2.9984685293333335,0.8206208956666666
232,78,B,3.870225355,3.041417923,0.828807432,83.49853104,65.61734927,17.88118177,84.93345594333333,66.68932116666667,18.24413477666667,3.819089425,2.9984685293333335,0.8206208956666666
233,78,C,3.998843716,3.128584481,0.870259235,86.27341963,67.49793214,18.77548749,84.93345594333333,66.68932116666667,18.24413477666667,3.819089425,2.9984685293333335,0.8206208956666666
234,79,A,4.318281333,3.358038667,0.960242667,91.6378581,71.26063521,20.37722289,89.76101011666667,69.89047652666666,19.87053359,4.25649294,3.3144098480000004,0.9420830923333333
235,79,B,4.111140645,3.19736,0.913780645,90.15021575,70.112584,20.03763175,89.76101011666667,69.89047652666666,19.87053359,4.25649294,3.3144098480000004,0.9420830923333333
236,79,C,4.340056842,3.387830877,0.952225965,87.4949565,68.29821037,19.19674613,89.76101011666667,69.89047652666666,19.87053359,4.25649294,3.3144098480000004,0.9420830923333333
237,80,A,2.117244444,1.708722963,0.408521481,40.43686779,32.63459008,7.802277711,35.201312550000004,28.973283659999996,6.228028892,1.910018562,1.5727517503333335,0.337266812
238,80,B,1.436602092,1.243906144,0.192695948,25.91310273,22.43729693,3.475805805,35.201312550000004,28.973283659999996,6.228028892,1.910018562,1.5727517503333335,0.337266812
239,80,C,2.17620915,1.765626144,0.410583007,39.25396713,31.84796397,7.40600316,35.201312550000004,28.973283659999996,6.228028892,1.910018562,1.5727517503333335,0.337266812
240,81,A,3.072789815,2.253299074,0.819490741,78.24887411,57.38046733,20.86840678,69.83625474333333,54.273811036666665,15.562443706666668,2.767011562666667,2.150881686,0.6161298766666666
241,81,B,2.654708762,2.114562095,0.540146667,65.72455731,52.35175308,13.37280423,69.83625474333333,54.273811036666665,15.562443706666668,2.767011562666667,2.150881686,0.6161298766666666
242,81,C,2.573536111,2.084783889,0.488752222,65.53533281,53.0892127,12.44612011,69.83625474333333,54.273811036666665,15.562443706666668,2.767011562666667,2.150881686,0.6161298766666666
243,82,A,1.295197867,1.059584,0.235613867,34.35659617,28.10667044,6.249925727,32.35082408,26.32550046,6.025323619000001,1.2208202596666666,0.9934430940000002,0.22737716533333333
244,82,B,1.322830631,1.073640721,0.24918991,34.6217255,28.09981373,6.521911768,32.35082408,26.32550046,6.025323619000001,1.2208202596666666,0.9934430940000002,0.22737716533333333
245,82,C,1.044432281,0.847104561,0.197327719,28.07415057,22.77001721,5.304133362,32.35082408,26.32550046,6.025323619000001,1.2208202596666666,0.9934430940000002,0.22737716533333333
246,83,A,3.445291228,2.762461754,0.682829474,69.45660324,55.69085379,13.76574945,69.93237289333334,55.92599404333333,14.006378846666669,3.6738444683333333,2.9380916959999994,0.7357527726666667
247,83,B,3.924398367,3.140914286,0.783484082,68.011431,54.43333098,13.57810002,69.93237289333334,55.92599404333333,14.006378846666669,3.6738444683333333,2.9380916959999994,0.7357527726666667
248,83,C,3.65184381,2.910899048,0.740944762,72.32908444,57.65379736,14.67528707,69.93237289333334,55.92599404333333,14.006378846666669,3.6738444683333333,2.9380916959999994,0.7357527726666667
249,84,A,2.709350631,2.162286126,0.547064505,70.91035816,56.59233689,14.31802127,66.099962275,52.960771969999996,13.139190305,2.729993728,2.188074809,0.541918919
251,84,C,2.750636825,2.213863492,0.536773333,61.28956639,49.32920705,11.96035934,66.099962275,52.960771969999996,13.139190305,2.729993728,2.188074809,0.541918919
252,85,A,1.594883833,1.263900167,0.330983667,45.12651435,35.76148169,9.365032657,44.150060126666666,35.630298743333334,8.519761383,1.6382797723333333,1.3224747600000002,0.31580501266666666
253,85,B,1.747527778,1.41201,0.335517778,44.50095494,35.956964,8.543990946,44.150060126666666,35.630298743333334,8.519761383,1.6382797723333333,1.3224747600000002,0.31580501266666666
254,85,C,1.572427706,1.291514113,0.280913593,42.82271109,35.17245054,7.650260546,44.150060126666666,35.630298743333334,8.519761383,1.6382797723333333,1.3224747600000002,0.31580501266666666
255,86,A,3.281149412,2.640055294,0.641094118,78.91283865,63.49429158,15.41854708,76.00495940666666,60.904427309999996,15.100532096666667,3.2557556786666666,2.6090932616666667,0.6466624173333333
256,86,B,3.239741449,2.582384928,0.657356522,79.06279975,63.02064087,16.04215887,76.00495940666666,60.904427309999996,15.100532096666667,3.2557556786666666,2.6090932616666667,0.6466624173333333
257,86,C,3.246376175,2.604839563,0.641536612,70.03923982,56.19834948,13.84089034,76.00495940666666,60.904427309999996,15.100532096666667,3.2557556786666666,2.6090932616666667,0.6466624173333333
258,87,A,3.203649462,2.528458925,0.675190538,70.25050105,55.44473839,14.80576266,68.17124173999999,54.48501253333333,13.686229203333333,3.1604096016666667,2.526510789,0.633898813
259,87,B,3.103247619,2.485212063,0.618035556,69.14642428,55.37538374,13.77104053,68.17124173999999,54.48501253333333,13.686229203333333,3.1604096016666667,2.526510789,0.633898813
260,87,C,3.174331724,2.565861379,0.608470345,65.11679989,52.63491547,12.48188442,68.17124173999999,54.48501253333333,13.686229203333333,3.1604096016666667,2.526510789,0.633898813
261,88,A,1.880246377,1.493842899,0.386403478,45.8856193,36.45581099,9.429808304,45.19976421333333,36.15920397666667,9.040560231999999,2.1369504866666666,1.7109814943333335,0.4259689926666667
262,88,B,2.250941379,1.780738621,0.470202759,46.17478956,36.52926363,9.645525925,45.19976421333333,36.15920397666667,9.040560231999999,2.1369504866666666,1.7109814943333335,0.4259689926666667
263,88,C,2.279663704,1.858362963,0.421300741,43.53888378,35.49253731,8.046346467,45.19976421333333,36.15920397666667,9.040560231999999,2.1369504866666666,1.7109814943333335,0.4259689926666667
264,89,A,3.550823333,2.801912667,0.748910667,75.35170121,59.4591356,15.89256561,74.04760557333334,58.47967272666667,15.567932846666666,3.657857286,2.8890003743333335,0.7688569126666667
265,89,B,3.605254689,2.845305311,0.759949379,75.23167103,59.3736342,15.85803683,74.04760557333334,58.47967272666667,15.567932846666666,3.657857286,2.8890003743333335,0.7688569126666667
266,89,C,3.817493836,3.019783145,0.797710692,71.55944448,56.60624838,14.9531961,74.04760557333334,58.47967272666667,15.567932846666666,3.657857286,2.8890003743333335,0.7688569126666667
267,90,A,4.199843152,3.321541576,0.878301576,81.69745113,64.61228926,17.08516187,80.86857340333334,64.04650994333333,16.82206346,4.0862309733333335,3.2360725586666668,0.8501584143333334
268,90,B,4.153748848,3.285564606,0.868184242,80.80080168,63.91244724,16.88835444,80.86857340333334,64.04650994333333,16.82206346,4.0862309733333335,3.2360725586666668,0.8501584143333334
269,90,C,3.90510092,3.101111494,0.803989425,80.1074674,63.61479333,16.49267407,80.86857340333334,64.04650994333333,16.82206346,4.0862309733333335,3.2360725586666668,0.8501584143333334
270,91,A,2.261259012,1.826290617,0.434968395,43.18737592,34.8799934,8.307382519,40.865778533333334,32.921795446666664,7.943983086,2.2212282979999998,1.7893488983333334,0.4318793996666666
271,91,B,2.181302222,1.763444444,0.417857778,39.34583481,31.80861097,7.537223833,40.865778533333334,32.921795446666664,7.943983086,2.2212282979999998,1.7893488983333334,0.4318793996666666
272,91,C,2.22112366,1.778311634,0.442812026,40.06412487,32.07678197,7.987342906,40.865778533333334,32.921795446666664,7.943983086,2.2212282979999998,1.7893488983333334,0.4318793996666666
273,92,A,2.276030323,1.837817419,0.438212903,49.90941501,40.30016269,9.609252317,50.74106089,41.050446029999996,9.690614856333333,2.265353579666667,1.8326756676666667,0.4326779123333333
274,92,B,2.242675833,1.817844167,0.424831667,50.76439603,41.14806064,9.616335385,50.74106089,41.050446029999996,9.690614856333333,2.265353579666667,1.8326756676666667,0.4326779123333333
275,92,C,2.277354583,1.842365417,0.434989167,51.54937163,41.70311476,9.846256867,50.74106089,41.050446029999996,9.690614856333333,2.265353579666667,1.8326756676666667,0.4326779123333333
276,93,A,1.476803333,1.171825238,0.304978095,29.24983613,23.20938436,6.04045177,29.166577853333333,23.765651993333336,5.400925860333333,1.4725996826666667,1.1999107936666666,0.2726888886666667
277,93,B,1.53679381,1.302040476,0.234753333,30.43801844,25.78845111,4.649567329,29.166577853333333,23.765651993333336,5.400925860333333,1.4725996826666667,1.1999107936666666,0.2726888886666667
278,93,C,1.404201905,1.125866667,0.278335238,27.81187899,22.29912051,5.512758482,29.166577853333333,23.765651993333336,5.400925860333333,1.4725996826666667,1.1999107936666666,0.2726888886666667
279,94,A,3.402634,2.686379333,0.716254667,72.20698875,57.00741317,15.19957558,71.32840850999999,56.408112673333335,14.920295836666666,3.208177217,2.5369735796666664,0.6712036373333333
280,94,B,3.021226468,2.392113234,0.629113234,71.59304426,56.68514772,14.90789654,71.32840850999999,56.408112673333335,14.920295836666666,3.208177217,2.5369735796666664,0.6712036373333333
281,94,C,3.200671183,2.532428172,0.668243011,70.18519252,55.53177713,14.65341539,71.32840850999999,56.408112673333335,14.920295836666666,3.208177217,2.5369735796666664,0.6712036373333333
282,95,A,3.29628619,2.596959524,0.699326667,65.28684539,51.43585391,13.85099149,64.42228824,50.79363215666666,13.628656086666666,3.463799362,2.731091170333333,0.7327081919999999
283,95,B,3.597000523,2.836994771,0.760005752,64.8818797,51.17306831,13.70881139,64.42228824,50.79363215666666,13.628656086666666,3.463799362,2.731091170333333,0.7327081919999999
284,95,C,3.498111373,2.759319216,0.738792157,63.09813963,49.77197425,13.32616538,64.42228824,50.79363215666666,13.628656086666666,3.463799362,2.731091170333333,0.7327081919999999
285,96,A,2.317029778,1.837348889,0.479680889,49.16947962,38.9902148,10.17926481,51.635758020000004,41.04102866333333,10.594729356666667,2.406462497,1.9127448436666665,0.49371765333333334
286,96,B,2.410788602,1.912070753,0.498717849,52.8644314,41.92841008,10.93602132,51.635758020000004,41.04102866333333,10.594729356666667,2.406462497,1.9127448436666665,0.49371765333333334
287,96,C,2.491569111,1.988814889,0.502754222,52.87336304,42.20446111,10.66890194,51.635758020000004,41.04102866333333,10.594729356666667,2.406462497,1.9127448436666665,0.49371765333333334
288,97,A,3.498107541,2.749488525,0.748619016,75.47024121,59.31909175,16.15114947,75.03223063,59.157937016666665,15.874293620000001,3.640027322,2.870127557,0.7698997653333333
289,97,B,3.711629425,2.930290575,0.781338851,76.138681,60.11065054,16.02803046,75.03223063,59.157937016666665,15.874293620000001,3.640027322,2.870127557,0.7698997653333333
290,97,C,3.710345,2.930603571,0.779741429,73.48776968,58.04406876,15.44370093,75.03223063,59.157937016666665,15.874293620000001,3.640027322,2.870127557,0.7698997653333333
291,98,A,2.78420956,2.237592704,0.546616855,52.19038929,41.94398151,10.24640777,53.707509843333334,43.12638702,10.58112282,2.865597745,2.301081642333333,0.5645161026666666
292,98,B,2.942392564,2.365496667,0.576895897,54.11488057,43.50492561,10.60995496,53.707509843333334,43.12638702,10.58112282,2.865597745,2.301081642333333,0.5645161026666666
293,98,C,2.870191111,2.300155556,0.570035556,54.81725967,43.93025394,10.88700573,53.707509843333334,43.12638702,10.58112282,2.865597745,2.301081642333333,0.5645161026666666
294,99,A,3.027388889,2.363597778,0.663791111,64.24394615,50.15769494,14.08625121,61.03652197,48.020543413333336,13.015978559999999,3.045982074,2.3969809966666666,0.6490010773333333
295,99,B,2.725543515,2.181115394,0.544428121,53.01863667,42.42814836,10.59048832,61.03652197,48.020543413333336,13.015978559999999,3.045982074,2.3969809966666666,0.6490010773333333
296,99,C,3.385013818,2.646229818,0.738784,65.84698309,51.47578694,14.37119615,61.03652197,48.020543413333336,13.015978559999999,3.045982074,2.3969809966666666,0.6490010773333333
297,100,A,2.409647869,1.818758689,0.59088918,51.98716842,39.23897574,12.74819269,48.63075931333333,37.93010461,10.700654706,2.430332164,1.8981660219999998,0.5321661413333333
298,100,B,2.737361067,2.175790933,0.561570133,48.40774327,38.47688571,9.930857561,48.63075931333333,37.93010461,10.700654706,2.430332164,1.8981660219999998,0.5321661413333333
299,100,C,2.143987556,1.699948444,0.444039111,45.49736625,36.07445238,9.422913867,48.63075931333333,37.93010461,10.700654706,2.430332164,1.8981660219999998,0.5321661413333333
